,Date,spx,MA50,RSI,MACD_signal,vix,spx_volume,irx,tnx,erp,cpi,non_farm,GDP,PCE
574,1992-04-20,410.1799926757813,408.3974005126953,53.88776270960416,-0.5870477686730724,15.93000030517578,191980000,3.690000057220459,7.590000152587891,0.0008291743032708271,139.4,108515.0,10347.4,6574.7
575,1992-04-21,410.260009765625,408.38080078125,53.98319467375856,-0.2571867885595555,16.530000686645508,214460000,3.680000066757202,7.579999923706055,-0.0011457681207708847,139.4,108515.0,10347.4,6574.7
576,1992-04-22,409.80999755859375,408.3016009521484,53.31492356620894,0.012418690265902532,15.960000038146973,218850000,3.680000066757202,7.570000171661377,-0.005029118910616789,139.4,108515.0,10347.4,6574.7
577,1992-04-23,411.6000061035156,408.25840087890623,55.66589597251662,0.25865425970558753,15.829999923706056,235860000,3.670000076293945,7.590000152587891,0.00939994864819009,139.4,108515.0,10347.4,6574.7
578,1992-04-24,409.0199890136719,408.09620056152346,51.630139792792114,0.4355817560585087,15.710000038146973,199310000,3.670000076293945,7.550000190734863,0.0036514963502216474,139.4,108515.0,10347.4,6574.7
579,1992-04-27,408.4500122070313,407.99140075683596,50.75469012575125,0.5497070372148056,16.489999771118164,172900000,3.7100000381469727,7.599999904632568,0.017106055131154957,139.4,108515.0,10347.4,6574.7
580,1992-04-28,409.1099853515625,407.92400024414064,51.774360127862074,0.6277630632801365,16.239999771118164,189220000,3.7100000381469727,7.570000171661377,0.014271728829446342,139.4,108515.0,10347.4,6574.7
581,1992-04-29,412.0199890136719,408.0167999267578,56.09149280310059,0.7241163630137593,15.949999809265137,206780000,3.7100000381469727,7.599999904632568,0.007436272630009594,139.4,108515.0,10347.4,6574.7
582,1992-04-30,414.9500122070313,408.1505999755859,59.97652315554381,0.8719834413352225,15.529999732971191,223590000,3.700000047683716,7.610000133514404,0.01438150867068734,139.4,108515.0,10347.4,6574.7
583,1992-05-01,412.5299987792969,408.1232000732422,55.600722024292516,1.0037895940151698,16.610000610351562,177390000,3.630000114440918,7.559999942779541,0.007724611925865793,139.7,108648.0,10347.4,6574.7
584,1992-05-04,416.9100036621094,408.23280029296876,61.12848329676913,1.186212153584264,16.920000076293945,174540000,3.640000104904175,7.579999923706055,0.021100701644334585,139.7,108648.0,10347.4,6574.7
585,1992-05-05,416.8399963378906,408.32420043945314,60.99776365427375,1.3869766609626248,16.65999984741211,200550000,3.640000104904175,7.559999942779541,0.029138652768067458,139.7,108648.0,10347.4,6574.7
586,1992-05-06,416.7900085449219,408.45100036621096,60.89762476908819,1.5847544122523296,16.809999465942383,199950000,3.619999885559082,7.460000038146973,0.02653338524022099,139.7,108648.0,10347.4,6574.7
587,1992-05-07,415.8500061035156,408.46100036621095,58.93817023580139,1.7516831203371506,16.540000915527344,168980000,3.619999885559082,7.489999771118164,0.010161988207972067,139.7,108648.0,10347.4,6574.7
588,1992-05-08,416.0499877929688,408.5048004150391,59.23865968499678,1.8897237179685042,15.649999618530272,168720000,3.630000114440918,7.409999847412109,0.03318162873156892,139.7,108648.0,10347.4,6574.7
589,1992-05-11,418.489990234375,408.62059997558595,62.814283301093646,2.037043242669151,15.170000076293944,155730000,3.640000104904175,7.400000095367432,0.036760109958068776,139.7,108648.0,10347.4,6574.7
590,1992-05-12,416.2900085449219,408.69739990234376,57.883963496836714,2.1427136296081883,15.68000030517578,192870000,3.619999885559082,7.360000133514404,0.04660346999219406,139.7,108648.0,10347.4,6574.7
591,1992-05-13,416.4500122070313,408.76940002441404,58.141297975781285,2.2144088147720082,15.1899995803833,175850000,3.5899999141693115,7.340000152587891,0.05650748940214466,139.7,108648.0,10347.4,6574.7
592,1992-05-14,413.1400146484375,408.8456005859375,51.17515919939655,2.2031944581195786,15.489999771118164,189150000,3.569999933242798,7.340000152587891,0.03662448042800691,139.7,108648.0,10347.4,6574.7
593,1992-05-15,410.0899963378906,408.9172003173828,45.73719457576346,2.086919095362506,14.81999969482422,192740000,3.5799999237060547,7.28000020980835,0.02843789421082961,139.7,108648.0,10347.4,6574.7
594,1992-05-18,412.80999755859375,409.08460021972655,50.7621014818056,1.9495283961135803,14.619999885559082,151380000,3.5999999046325684,7.28000020980835,0.03606966297174137,139.7,108648.0,10347.4,6574.7
595,1992-05-19,416.3699951171875,409.30780029296875,56.446842767290114,1.85845957278831,13.56999969482422,187130000,3.539999961853028,7.199999809265137,0.037284638504261974,139.7,108648.0,10347.4,6574.7
596,1992-05-20,415.3900146484375,409.47780029296877,54.578796809708706,1.7813275607711867,13.619999885559082,198180000,3.569999933242798,7.25,0.03170269532052973,139.7,108648.0,10347.4,6574.7
597,1992-05-21,412.6000061035156,409.6492004394531,49.551048317189036,1.6684012969270823,13.920000076293944,184860000,3.670000076293945,7.389999866485596,0.02648408365382239,139.7,108648.0,10347.4,6574.7
598,1992-05-22,414.0199890136719,409.8517999267578,51.97582510854897,1.5578120447984325,13.729999542236328,146710000,3.680000066757202,7.349999904632568,0.023270775608165775,139.7,108648.0,10347.4,6574.7
599,1992-05-26,411.4100036621094,409.9632000732422,47.460475887265225,1.409293496977427,14.920000076293944,197700000,3.740000009536743,7.460000038146973,0.0025587183500779404,139.7,108648.0,10347.4,6574.7
600,1992-05-27,412.1700134277344,410.0788000488281,48.85385296356858,1.2537006361008827,13.989999771118164,182240000,3.700000047683716,7.440000057220459,0.002352276725975322,139.7,108648.0,10347.4,6574.7
601,1992-05-28,416.739990234375,410.2220001220703,56.35012056572156,1.1718840412534477,13.770000457763672,195300000,3.680000066757202,7.360000133514404,0.0033588560064528594,139.7,108648.0,10347.4,6574.7
602,1992-05-29,415.3500061035156,410.34600036621094,53.76879381330208,1.1157505959951426,13.859999656677246,204010000,3.700000047683716,7.329999923706055,-0.007835513665683913,139.7,108648.0,10347.4,6574.7
603,1992-06-01,417.2999877929688,410.4960003662109,56.7612425068006,1.1072252569661865,14.43000030517578,180800000,3.75,7.389999866485596,0.001449149452272716,140.1,108717.0,10347.4,6574.7
604,1992-06-02,413.5,410.54000061035157,49.97291862679892,1.0658364927588522,14.56999969482422,202560000,3.740000009536743,7.349999904632568,-0.007063700458568564,140.1,108717.0,10347.4,6574.7
605,1992-06-03,414.5899963378906,410.6336004638672,51.75524917083022,1.0209802357314435,14.350000381469728,215770000,3.7100000381469727,7.340000152587891,0.0032054680540571784,140.1,108717.0,10347.4,6574.7
606,1992-06-04,413.260009765625,410.72120056152346,49.44065833584778,0.9527558810277131,13.65999984741211,204450000,3.690000057220459,7.340000152587891,0.003835888539246643,140.1,108717.0,10347.4,6574.7
607,1992-06-05,413.4800109863281,410.84040100097656,49.84026943114188,0.8747997564347432,14.649999618530272,199050000,3.680000066757202,7.309999942779541,0.0166399235298558,140.1,108717.0,10347.4,6574.7
608,1992-06-08,413.3599853515625,410.95040100097657,49.60989301261449,0.7909217513775072,15.1899995803833,161240000,3.680000066757202,7.309999942779541,0.018798400747230853,140.1,108717.0,10347.4,6574.7
609,1992-06-09,410.05999755859375,411.08160095214845,43.63759520519505,0.6532770014461536,15.970000267028809,191170000,3.680000066757202,7.329999923706055,0.00283177007134483,140.1,108717.0,10347.4,6574.7
610,1992-06-10,407.25,411.1666009521484,39.2991455179522,0.4428270423898632,16.6200008392334,210750000,3.680000066757202,7.349999904632568,0.0077425513303656796,140.1,108717.0,10347.4,6574.7
611,1992-06-11,409.0499877929688,411.2738006591797,43.19504947978837,0.2254847848887477,16.290000915527344,204780000,3.660000085830689,7.329999923706055,0.00990308977570653,140.1,108717.0,10347.4,6574.7
612,1992-06-12,409.760009765625,411.3844006347656,44.70271214825633,0.02603006898057042,14.949999809265137,181860000,3.660000085830689,7.289999961853027,-0.001043553970735689,140.1,108717.0,10347.4,6574.7
613,1992-06-15,410.2900085449219,411.58020080566405,45.85786938077155,-0.14336084341753455,14.760000228881836,164080000,3.650000095367432,7.28000020980835,0.00654128450045062,140.1,108717.0,10347.4,6574.7
614,1992-06-16,408.3200073242188,411.7156011962891,42.319116979810794,-0.3161320652198087,15.220000267028809,194400000,3.640000104904175,7.239999771118164,0.006128255211260175,140.1,108717.0,10347.4,6574.7
615,1992-06-17,402.260009765625,411.64900146484376,33.7032541401867,-0.5779282393403413,18.07999992370605,227760000,3.619999885559082,7.230000019073486,0.00013598502082194652,140.1,108717.0,10347.4,6574.7
616,1992-06-18,400.9599914550781,411.7070013427734,32.18922443600064,-0.9012235583434546,18.200000762939453,225600000,3.609999895095825,7.190000057220459,-0.0038695889962376967,140.1,108717.0,10347.4,6574.7
617,1992-06-19,403.6700134277344,411.8904016113281,38.40137021266272,-1.200826786494606,16.309999465942383,233460000,3.650000095367432,7.239999771118164,-0.00378315210500188,140.1,108717.0,10347.4,6574.7
618,1992-06-22,403.3999938964844,411.9456011962891,38.027562322511685,-1.4714456515699486,16.65999984741211,169370000,3.640000104904175,7.239999771118164,0.015107392274899573,140.1,108717.0,10347.4,6574.7
619,1992-06-23,404.0400085449219,411.94060119628904,39.530083258889945,-1.6961466091052084,14.529999732971191,189190000,3.680000066757202,7.25,0.017585026840072585,140.1,108717.0,10347.4,6574.7
620,1992-06-24,403.8399963378906,411.89580139160154,39.21014098427303,-1.8796131330069066,14.399999618530272,193870000,3.640000104904175,7.199999809265137,0.014789205916691167,140.1,108717.0,10347.4,6574.7
621,1992-06-25,403.1199951171875,411.71040100097656,38.01728926642955,-2.034820274829855,14.399999618530272,182960000,3.619999885559082,7.139999866485596,0.005309407555497095,140.1,108717.0,10347.4,6574.7
622,1992-06-26,403.4500122070313,411.45380126953125,38.93429762454706,-2.1542757716674603,14.670000076293944,154430000,3.619999885559082,7.150000095367432,0.015497542494777694,140.1,108717.0,10347.4,6574.7
623,1992-06-29,408.9400024414063,411.3118011474609,51.72850307114371,-2.152561157483913,13.210000038146973,176750000,3.569999933242798,7.119999885559082,0.01088083283236517,140.1,108717.0,10347.4,6574.7
624,1992-06-30,408.1400146484375,411.27100158691405,50.08188417624205,-2.0828465637874363,13.350000381469728,195530000,3.569999933242798,7.139999866485596,0.009851526830018734,140.1,108717.0,10347.4,6574.7
625,1992-07-01,412.8800048828125,411.32340148925783,58.509272460718805,-1.893794450055755,13.34000015258789,214250000,3.549999952316284,7.099999904632568,0.03493849968954034,140.5,108799.0,10449.7,6645.1
626,1992-07-02,411.7699890136719,411.3626013183594,56.11987742204704,-1.6532476291789444,13.880000114440918,220200000,3.240000009536743,6.929999828338623,0.03145386130360678,140.5,108799.0,10449.7,6645.1
627,1992-07-06,413.8399963378906,411.4074011230469,59.445901502535264,-1.3562409416731687,14.869999885559082,186920000,3.220000028610229,6.900000095367432,0.025988604815967764,140.5,108799.0,10449.7,6645.1
628,1992-07-07,409.1600036621094,411.41020141601564,50.18434839653137,-1.1109912872807097,15.829999923706056,226050000,3.2100000381469727,6.869999885559082,0.019173281827595298,140.5,108799.0,10449.7,6645.1
629,1992-07-08,410.2799987792969,411.4468011474609,52.1073787975682,-0.8906372888417409,15.529999732971191,201030000,3.220000028610229,6.909999847412109,0.02282529412882192,140.5,108799.0,10449.7,6645.1
630,1992-07-09,414.2300109863281,411.54920166015626,58.231406882738554,-0.6323886456466278,14.600000381469728,207980000,3.2100000381469727,6.909999847412109,0.02974078367026642,140.5,108799.0,10449.7,6645.1
631,1992-07-10,414.6199951171875,411.60120178222655,58.79166329133347,-0.35626288318971955,13.699999809265137,164770000,3.220000028610229,6.929999828338623,0.021087891571150263,140.5,108799.0,10449.7,6645.1
632,1992-07-13,414.8699951171875,411.5996014404297,59.169754633265704,-0.07860645829710358,14.010000228881836,148870000,3.2100000381469727,6.96999979019165,0.015239407481384304,140.5,108799.0,10449.7,6645.1
633,1992-07-14,417.6799926757813,411.70260131835937,63.25112758643867,0.23046517745759623,13.5,195570000,3.2100000381469727,6.96999979019165,0.025021350636828976,140.5,108799.0,10449.7,6645.1
634,1992-07-15,417.1000061035156,411.7064013671875,61.876309071607174,0.5332465891243205,12.520000457763672,206560000,3.180000066757202,6.900000095367432,0.025233731450761243,140.5,108799.0,10449.7,6645.1
635,1992-07-16,417.5400085449219,411.7204016113281,62.54150450756371,0.8220177134023086,12.270000457763672,206900000,3.1700000762939453,6.869999885559082,0.014778252786579113,140.5,108799.0,10449.7,6645.1
636,1992-07-17,415.6199951171875,411.69700134277343,57.80201907406519,1.0543633639530343,12.600000381469728,192120000,3.1600000858306885,6.900000095367432,0.012723995185838555,140.5,108799.0,10449.7,6645.1
637,1992-07-20,413.75,411.6550012207031,53.54593439741727,1.2069248904651695,12.65999984741211,165760000,3.180000066757202,6.900000095367432,0.011625768800575087,140.5,108799.0,10449.7,6645.1
638,1992-07-21,413.760009765625,411.60920166015626,53.56564386072187,1.2988906203927362,12.600000381469728,173760000,3.190000057220459,6.889999866485596,0.02160655112849376,140.5,108799.0,10449.7,6645.1
639,1992-07-22,410.9299926757813,411.4580017089844,47.43757818174791,1.299943379155897,13.56999969482422,190160000,3.1700000762939453,6.849999904632568,0.01677883250380681,140.5,108799.0,10449.7,6645.1
640,1992-07-23,412.0799865722656,411.37380126953127,49.94361652433187,1.2593431085731186,13.329999923706056,175490000,3.1600000858306885,6.71999979019165,0.01448835734589976,140.5,108799.0,10449.7,6645.1
641,1992-07-24,411.6000061035156,411.27680114746096,48.89577314090424,1.1842357536905062,13.369999885559082,163890000,3.1600000858306885,6.730000019073486,0.013213516774148323,140.5,108799.0,10449.7,6645.1
642,1992-07-27,411.5400085449219,411.24480102539064,48.75806565414236,1.0877809396990568,13.899999618530272,164700000,3.190000057220459,6.690000057220459,0.007196345769138732,140.5,108799.0,10449.7,6645.1
643,1992-07-28,417.5199890136719,411.3934008789063,60.65271988886335,1.0759300956413298,13.050000190734863,218060000,3.190000057220459,6.630000114440918,0.013427911078863625,140.5,108799.0,10449.7,6645.1
644,1992-07-29,422.2300109863281,411.58180114746096,67.12553063112776,1.190422009094849,13.4399995803833,275850000,3.180000066757202,6.599999904632568,0.022754838746461906,140.5,108799.0,10449.7,6645.1
645,1992-07-30,423.9200134277344,411.73280151367186,69.09034460133607,1.4023510493561302,13.5,193410000,3.180000066757202,6.690000057220459,0.028161010935110795,140.5,108799.0,10449.7,6645.1
646,1992-07-31,424.2099914550781,411.90920104980466,69.42798099219561,1.6656723109010068,13.170000076293944,172920000,3.180000066757202,6.71999979019165,0.028440271429627184,140.5,108799.0,10449.7,6645.1
647,1992-08-03,425.0899963378906,412.1590008544922,70.48176158559254,1.9576450452806327,13.829999923706056,164460000,3.1700000762939453,6.71999979019165,0.036757824341630385,140.8,108923.0,10449.7,6645.1
648,1992-08-04,424.3599853515625,412.36580078125,68.37623722447549,2.236161506587317,13.579999923706056,166760000,3.1700000762939453,6.659999847412109,0.01977548321173797,140.8,108923.0,10449.7,6645.1
649,1992-08-05,422.1900024414063,412.58140075683593,62.40813409221211,2.4519260691297817,13.81999969482422,172450000,3.1700000762939453,6.639999866485596,0.014586290459818907,140.8,108923.0,10449.7,6645.1
650,1992-08-06,420.5899963378906,412.7498004150391,58.36312354993575,2.585932623940345,14.229999542236328,181440000,3.1600000858306885,6.650000095367432,0.013819500806816432,140.8,108923.0,10449.7,6645.1
651,1992-08-07,418.8800048828125,412.7926007080078,54.31151601985237,2.628494219898716,13.9399995803833,190640000,3.140000104904175,6.570000171661377,0.01634176870656151,140.8,108923.0,10449.7,6645.1
652,1992-08-10,419.4200134277344,412.8740008544922,55.36530295341974,2.6141333889696994,14.510000228881836,142480000,3.130000114440918,6.519999980926514,0.01572372913026679,140.8,108923.0,10449.7,6645.1
653,1992-08-11,418.8999938964844,412.9060009765625,54.071936210552956,2.550592755441512,15.09000015258789,173940000,3.130000114440918,6.5,0.010150144105130543,140.8,108923.0,10449.7,6645.1
654,1992-08-12,417.7799987792969,412.9916009521484,51.292728731720814,2.43587589463268,14.880000114440918,176560000,3.119999885559082,6.480000019073486,0.006705527686278717,140.8,108923.0,10449.7,6645.1
655,1992-08-13,417.7300109863281,413.05440124511716,51.16632328849418,2.2887470334842703,15.34000015258789,185750000,3.0899999141693115,6.550000190734863,0.007445893332064232,140.8,108923.0,10449.7,6645.1
656,1992-08-14,419.9100036621094,413.18740112304687,56.232051844993535,2.1585796889398923,14.65999984741211,166820000,3.059999942779541,6.53000020980835,0.023734746294931455,140.8,108923.0,10449.7,6645.1
657,1992-08-17,420.739990234375,413.3326007080078,58.01767454049029,2.0541891929597207,14.609999656677246,152830000,3.069999933242798,6.559999942779541,0.051992342246512016,140.8,108923.0,10449.7,6645.1
658,1992-08-18,421.3399963378906,413.49220092773436,59.31005360133511,1.9763182828356283,13.84000015258789,171750000,3.069999933242798,6.480000019073486,0.04565516801185096,140.8,108923.0,10449.7,6645.1
659,1992-08-19,418.1900024414063,413.6548010253906,50.51769011825991,1.8643907151275987,14.350000381469728,187070000,3.0799999237060547,6.46999979019165,0.005962349731891234,140.8,108923.0,10449.7,6645.1
660,1992-08-20,418.260009765625,413.8750012207031,50.69263753696974,1.7338521246870418,14.479999542236328,183420000,3.0799999237060547,6.460000038146973,0.0042166610485541295,140.8,108923.0,10449.7,6645.1
661,1992-08-21,414.8500061035156,413.9910015869141,42.7619455870442,1.540135137823093,15.010000228881836,204800000,3.069999933242798,6.53000020980835,-0.012835349863515075,140.8,108923.0,10449.7,6645.1
662,1992-08-24,410.7200012207031,414.0102014160156,35.51495267932765,1.2475720252928855,16.190000534057617,165690000,3.150000095367432,6.679999828338623,-0.02396644526636904,140.8,108923.0,10449.7,6645.1
